"id_ocorrencia","local_ocorrencia","latitude_ocorrencia","longitude_ocorrencia","data_ocorrencia","hora_ocorrencia","presen_agen_segur_ocorrencia","qtd_morto_civil_ocorrencia","qtd_morto_agen_segur_ocorrencia","qtd_ferido_civil_ocorrencia","qtd_ferido_agen_segur_ocorrencia","estado_id","cidade_id","nome_cidade","cod_ibge_cidade","gentilico_cidade","populacao_cidade","area_cidade","densidade_demo_cidade","nome_estado","uf_estado","cod_ibge_estado","homem_qtd_mortos_oc","homem_qtd_feridos_oc","mulher_qtd_mortos_oc","mulher_qtd_feridos_oc","chacina_oc","chacina_qtd_mortos_oc","chacina_unidades_policiais_oc","ag_seguranca_vitima_oc","ag_seguranca_mortos_status_oc","ag_seguranca_feridos_status_oc","bala_perdida_oc","bala_perdida_qtd_mortos_oc","bala_perdida_qtd_feridos_oc","interior_residencia_oc","interior_residencia_qtd_mortos_oc","interior_residencia_qtd_feridos_oc","imediacao_ensino_oc","imediacao_ensino_qtd_mortos_oc","imediacao_ensino_qtd_feridos_oc","vitima_crianca_oc","vitima_crianca_qtd_mortos_oc","info_adicional_crianca_morta_oc","vitima_crianca_qtd_feridos_oc","info_adicional_crianca_ferida_oc","vitima_adolescente_oc","vitima_adolescente_qtd_mortos_oc","info_adicional_adolescente_morto_oc","vitima_adolescente_qtd_feridos_oc","info_adicional_adolescente_ferido_oc","vitima_idoso_oc","vitima_idoso_qtd_mortos_oc","info_adicional_idoso_morto_oc","vitima_idoso_qtd_feridos_oc","info_adicional_idoso_ferido_oc","informacao_via_oc","descricao_via_interrompida_oc","data_interrupcao_via_oc","data_liberacao_via_oc","outros_recortes","motivo_principal","motivo_complementar"
"54266","Favela da Tirol -  Jacarepaguá, Rio de Janeiro - RJ, 22750-003, Brasil","-22.939522513022624	","-43.32406392578123","2023-01-03","23:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54267","Morro do Faz Quem Quer -Rocha Miranda, Rio de Janeiro - RJ, 21540-530, Brasil","-22.85346116","-43.34077327","2023-01-04","06:40:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54272","Kelson's- Penha Circular, Rio de Janeiro - RJ, Brasil","-22.8235636","-43.2747635","2023-01-04","08:00:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","16 BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54274","Leão -Vila kennedy, Rio de Janeiro - RJ, Brasil","-22.8604006","-43.4884116","2023-01-04","12:44:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54277","Avenida Brasil - Penha, Rio de Janeiro - RJ, Brasil","-22.8294072","-43.2710391","2023-01-04","14:24:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54293","Morro do 18, Rio de Janeiro - RJ, 20740-380, Brasil","-22.905229","-43.3165821","2023-01-05","08:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54296","Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil","-22.8627778","-43.3152778","2023-01-05","00:01:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54298","Cidade de Deus, Rio de Janeiro - RJ, Brasil","-22.9465479","-43.3697197","2023-01-05","08:00:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","18BPM","0","","","0","0","0","1","1","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54304","Rua Tenente França - Cachambi, Rio de Janeiro - RJ, Brasil","-22.8904567","-43.2788653","2023-01-05","21:45:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Perseguição","Tentativa/Roubo","Ação policial"
"54305"," Av. Srg. de Milícias - Pavuna, Rio de Janeiro - RJ, 21532-290, Brasil","-22.805308103160584","-43.363719655078135","2023-01-05","20:20:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54306","Linha Amarela - Del Castilho, Rio de Janeiro - RJ, Brasil","-22.8760754","-43.2745224","2023-01-05","15:56:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Perseguição","Tentativa/Roubo","Ação policial"
"54308","Rua Aquiri - Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, Brasil","-22.8617106","-43.2651781","2023-01-05","21:00:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54309","Morro do Juramento- Váz Lobo, Rio de Janeiro - RJ, Brasil","-22.8574907","-43.32935699999999","2023-01-06","06:44:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54313","Morro do Juramento -Váz Lobo, Rio de Janeiro - RJ, Brasil","-22.8574907","-43.32935699999999","2023-01-06","05:44:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54316","Morro do Dezoito - Água Santa, Rio de Janeiro - RJ, Brasil","-22.8988889","-43.3219444","2023-01-06","15:49:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54317","Favela do Muquiço - Avenida Maquinista José Santana - Deodoro, Rio de Janeiro - RJ, Brasil","-22.8517778","-43.3799915","2023-01-06","15:00:00","0","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Homicidio/Tentativa",""
"54319","Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil","-22.8627778","-43.3152778","2023-01-06","21:37:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54320"," Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21371-160, Brasil","-22.86178920067387","-43.320556387341306","2023-01-06","22:37:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54327","Manguinhos, Rio de Janeiro - RJ, Brasil","-22.8830377","-43.24575069999999","2023-01-08","06:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54328","Nova Holanda - Bonsucesso, Rio de Janeiro - RJ, 21044, Brasil","-22.85591186","-43.24332","2023-01-08","00:10:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tiros a esmo",""
"54330","Morro do Chapéu Mangueira- Leme, Rio de Janeiro - RJ, Brasil","-22.9606502","-43.16945","2023-01-08","10:19:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54332","Avenida Doutora Maria Estrela - Bangu, Rio de Janeiro - RJ, Brasil","-22.8618358","-43.4657965","2023-01-07","21:00:00","0","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","1","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tentativa/Roubo","Homicidio/Tentativa"
"54333","Morro do Jordão - Taquara, Rio de Janeiro - RJ, 22725-031, Brasil","-22.909599358362094","-43.37714576721192","2023-01-08","15:45:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54336","Favela da Tirol - Freguesia de Jacarepaguá, Rio de Janeiro - RJ, Brasil","-22.9390158","-43.331033","2023-01-08","23:10:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54344","Favela Kelson -Penha Circular, Rio de Janeiro - RJ, Brasil","-22.8231834","-43.2748351","2023-01-09","15:00:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","16 BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54347","Rocinha, Rio de Janeiro - RJ, Brasil","-22.9879622","-43.2480261","2023-01-09","02:00:00","0","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","1","0","0","0","","0","","","0","0","0","1","1","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Feminicídio/tentativa","Homicidio/Tentativa",""
"54351","Rua Andaluzia - Bento Ribeiro, Rio de Janeiro - RJ, Brasil","-22.8579985","-43.3600772","2023-01-08","22:00:00","0","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Execução",""
"54353","Triagem - Benfica, Rio de Janeiro - RJ, Brasil","-22.8960716","-43.243689","2023-01-09","19:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54362","Rua Laura de Araújo - Cidade Nova, Rio de Janeiro - RJ, Brasil","-22.9112167","-43.2001492","2023-01-10","05:30:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tentativa/Roubo",""
"54364","Complexo do Fubá - Campinho, Rio de Janeiro - RJ, 21341-370, Brasil","-22.888086443545514","-43.34086473770264","2023-01-10","13:27:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54367","Rua Japurá - Praça Seca, Rio de Janeiro - RJ, Brasil","-22.8964745","-43.3454927","2023-01-10","17:23:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54369","Rua Caminho do Mateus - Pilares, Rio de Janeiro - RJ, Brasil","-22.8794739","-43.2885439","2023-01-10","19:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54370","Rua Major Suckow - Rocha, Rio de Janeiro - RJ, Brasil","-22.8992401","-43.2443157","2023-01-10","22:05:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54373","Vigário Geral, Rio de Janeiro - RJ, Brasil","-22.8094553","-43.3089519","2023-01-11","08:57:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54375","Parada de Lucas, Rio de Janeiro - RJ, Brasil","-22.8184513","-43.3030143","2023-01-11","07:30:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54377","Morro do Final Feliz -Anchieta, Rio de Janeiro - RJ, 21655-174, Brasil","-22.825359093844845","-43.38700857672119","2023-01-11","08:11:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54378","Javatá (Complexo do Chapadão) -Anchieta, Rio de Janeiro - RJ, 21650-190, Brasil","-22.82106373600614","-43.388771985671376","2023-01-11","07:00:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","41bpm","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54386","Estação Manguinhos - Rua Leopoldo Bulhões - Manguinhos, Rio de Janeiro - RJ, Brasil","-22.8796594","-43.2508632","2023-01-11","01:30:00","0","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","1","0","1","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54387","Vidigal, Rio de Janeiro - RJ, Brasil","-22.9945157","-43.2378333","2023-01-12","05:49:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54388","Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil","-22.8627778","-43.3152778","2023-01-12","06:48:00","0","3","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","3","0","0","0","1","3","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Disputa",""
"54390","Estrada do Quitungo - Brás de Pina, Rio de Janeiro - RJ, Brasil","-22.8313548","-43.3022253","2023-01-12","04:37:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54396","Jorge Turco - Rocha Miranda, Rio de Janeiro - RJ, Brasil","-22.8403744","-43.3469419","2023-01-12","08:40:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54397"," Avenida Pastor Martin Luther King Junior - Del Castilho, Rio de Janeiro - RJ, 20765-630, Brasil","-22.879107074276394","-43.27198761719664","2023-01-11","22:30:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tentativa/Roubo","Ação policial"
"54399","Rua Guilherme Veloso, Favela da Chacrinha, - Praça Seca, Rio de Janeiro - RJ, Brasil","-22.9012177","-43.358509","2023-01-12","14:03:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54402","Morro da Caixa D'água - Tanque, Rio de Janeiro - RJ, 22733-110, Brasil","-22.913941	","-43.358617","2023-01-12","15:35:00","1","0","1","4","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","4","0","0","0","0","18º BPM ","1","Em serviço","","1","0","2","1","0","2","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54405","Av. Brasil - Ramos, Rio de Janeiro - RJ, 21031-000, Brasil","-22.847563770457867","-43.24742065872192","2023-01-12","17:20:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54406","Travessa da Creche - Jacarepaguá, Rio de Janeiro - RJ, Brasil","-22.9457516","-43.3905695","2023-01-12","16:00:00","0","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Ataque a político","Homicidio/Tentativa","Sequestro/Cárcere Privado"
"54413","Av. Pastor Martin Luther King Junior - Irajá, Rio de Janeiro - RJ, Brasil","-22.8445773","-43.3298887","2023-01-12","20:30:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54416","Complexo do Fubá -Campinho, Rio de Janeiro - RJ, Brasil","-22.8856237","-43.3481044","2023-01-13","07:48:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54417","Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil","-22.8627778","-43.3152778","2023-01-12","22:00:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Perseguição","Ação policial",""
"54420","Santo Amaro - Catete, Rio de Janeiro - RJ, Brasil","-22.9237759","-43.1807084","2023-01-13","05:15:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54421","Morro do Fubá -Cascadura, Rio de Janeiro - RJ, 21311-120, Brasil","-22.892324971301786","-43.33377861518315","2023-01-13","07:00:00","1","2","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","2","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"54424","Linha Vermelha - Maré, Rio de Janeiro - RJ, Brasil","-22.8567414","-43.2382561","2023-01-13","18:03:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54425"," Morro do Juramento (parte do Lazer) - Rua Tiúba, Vicente de Carvalho, Rio de Janeiro - RJ, Brasil","-22.8568914","-43.3201714","2023-01-13","21:57:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54426","Estr. do Mendanha  - Campo Grande, Rio de Janeiro - RJ, 23087-285, Brasil","-22.883254781993887","-43.55658311411666","2023-01-13","19:00:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Perseguição","Tentativa/Roubo","Ação policial"
"54429","Engenho Novo, Rio de Janeiro - RJ, Brasil","-22.9081076","-43.2678442","2023-01-14","05:50:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54431","Rua Aquiri -Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, Brasil","-22.8617106","-43.2651781","2023-01-14","08:30:00","1","0","0","2","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","2","0","0","0","0","UPP ADEUS/BAIANA","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"54437","Rua Lima Drumond - Morro da Fazenda, Complexo da Serrinha- Váz Lobo, Rio de Janeiro - RJ, Brasil","-22.8606986","-43.3251408","2023-01-14","18:35:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54451","Estr. de Itararé - Complexo do Alemão, Rio de Janeiro - RJ, 21061-230, Brasil","-22.8569907","-43.2670835","2023-01-15","17:45:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54454"," Favela Novo Rio (Marcão) - Gardênia Azul, Rio de Janeiro - RJ, 22765-560, Brasil","-22.9608807","	-43.3489255","2023-01-15","19:30:00","0","0","0","2","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Disputa",""
"54468","Morro do Fubá-Cascadura, Rio de Janeiro - RJ, 21311-120, Brasil","-22.892324971301786	","-43.33377861518315","2023-01-16","13:15:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54476"," Morro do Fubá - Cascadura, Rio de Janeiro - RJ, 21311-120, Brasil","-22.892324971301786	","-43.33377861518315","2023-01-16","18:45:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"54477","Metral, Vila Kennedy - Rio de Janeiro - RJ, 21853-613, Brasil","-22.85546741	","-43.49702036","2023-01-16","19:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
